Event,RunTime,ADC,SiPM,DownTime,Temp,Time_stamp_ms,Time_stamp,Time_stamp2,Time_stamp3
2062,32902498,563,181.65,6192753,27.77,1720481095498.0,2024-07-08 23:24:55.498,2024-07-08 23:24:55,2024-07-08 23:24:00
2063,32969832,217,37.04,6205428,27.45,1720481162832.0,2024-07-08 23:26:02.832,2024-07-08 23:26:02,2024-07-08 23:26:00
2064,33031733,558,172.78,6216923,27.56,1720481224733.0,2024-07-08 23:27:04.733,2024-07-08 23:27:04,2024-07-08 23:27:00
2065,33047690,515,147.53,6219952,27.45,1720481240690.0,2024-07-08 23:27:20.690,2024-07-08 23:27:20,2024-07-08 23:27:00
2066,33060709,217,37.04,6222400,27.45,1720481253709.0,2024-07-08 23:27:33.709,2024-07-08 23:27:33,2024-07-08 23:27:00
2067,33096762,574,181.47,6229076,27.45,1720481289762.0,2024-07-08 23:28:09.762,2024-07-08 23:28:09,2024-07-08 23:28:00
2068,33097736,575,187.3,6229269,27.34,1720481290736.0,2024-07-08 23:28:10.736,2024-07-08 23:28:10,2024-07-08 23:28:00
2069,33121851,540,166.11,6233822,27.67,1720481314851.0,2024-07-08 23:28:34.851,2024-07-08 23:28:34,2024-07-08 23:28:00
2070,33132583,519,154.3,6235911,27.45,1720481325583.0,2024-07-08 23:28:45.583,2024-07-08 23:28:45,2024-07-08 23:28:00
2071,33145573,633,241.23,6238361,27.67,1720481338573.0,2024-07-08 23:28:58.573,2024-07-08 23:28:58,2024-07-08 23:28:00
2072,33146863,563,181.65,6238555,27.45,1720481339863.0,2024-07-08 23:28:59.863,2024-07-08 23:28:59,2024-07-08 23:28:00
2073,33179720,591,188.65,6244809,27.45,1720481372720.0,2024-07-08 23:29:32.720,2024-07-08 23:29:32,2024-07-08 23:29:00
2074,33220706,654,259.18,6252577,27.56,1720481413706.0,2024-07-08 23:30:13.706,2024-07-08 23:30:13,2024-07-08 23:30:00
2075,33228807,664,270.86,6254096,27.45,1720481421807.0,2024-07-08 23:30:21.807,2024-07-08 23:30:21,2024-07-08 23:30:00
2076,33232324,696,307.73,6254859,27.99,1720481425324.0,2024-07-08 23:30:25.324,2024-07-08 23:30:25,2024-07-08 23:30:00
2077,33239768,504,143.61,6256186,27.34,1720481432768.0,2024-07-08 23:30:32.768,2024-07-08 23:30:32,2024-07-08 23:30:00
2078,33270763,664,270.86,6262024,27.67,1720481463763.0,2024-07-08 23:31:03.763,2024-07-08 23:31:03,2024-07-08 23:31:00
2079,33310756,492,134.92,6269600,27.34,1720481503756.0,2024-07-08 23:31:43.756,2024-07-08 23:31:43,2024-07-08 23:31:00
2080,33366695,717,374.7,6280122,27.56,1720481559695.0,2024-07-08 23:32:39.695,2024-07-08 23:32:39,2024-07-08 23:32:00
2081,33395333,711,380.66,6285620,27.34,1720481588333.0,2024-07-08 23:33:08.333,2024-07-08 23:33:08,2024-07-08 23:33:00
2082,33420433,496,144.49,6290362,27.56,1720481613433.0,2024-07-08 23:33:33.433,2024-07-08 23:33:33,2024-07-08 23:33:00
2083,33460867,505,145.23,6297895,27.56,1720481653867.0,2024-07-08 23:34:13.867,2024-07-08 23:34:13,2024-07-08 23:34:00
2084,33478854,739,495.61,6301291,27.56,1720481671854.0,2024-07-08 23:34:31.854,2024-07-08 23:34:31,2024-07-08 23:34:00
2085,33489197,649,269.34,6303383,27.45,1720481682197.0,2024-07-08 23:34:42.197,2024-07-08 23:34:42,2024-07-08 23:34:00
2086,33501692,768,471.89,6305661,27.77,1720481694692.0,2024-07-08 23:34:54.692,2024-07-08 23:34:54,2024-07-08 23:34:00
2087,33502438,519,154.3,6305856,27.34,1720481695438.0,2024-07-08 23:34:55.438,2024-07-08 23:34:55,2024-07-08 23:34:00
2088,33511824,97,21.75,6307556,27.67,1720481704824.0,2024-07-08 23:35:04.824,2024-07-08 23:35:04,2024-07-08 23:35:00
2089,33530525,510,148.47,6311078,27.45,1720481723525.0,2024-07-08 23:35:23.525,2024-07-08 23:35:23,2024-07-08 23:35:00
2090,33545887,547,162.22,6313909,27.45,1720481738887.0,2024-07-08 23:35:38.887,2024-07-08 23:35:38,2024-07-08 23:35:00
2091,33551489,231,39.55,6315047,27.56,1720481744489.0,2024-07-08 23:35:44.489,2024-07-08 23:35:44,2024-07-08 23:35:00
2092,33553878,345,64.98,6315426,27.77,1720481746878.0,2024-07-08 23:35:46.878,2024-07-08 23:35:46,2024-07-08 23:35:00
2093,33561296,515,147.53,6316918,27.56,1720481754296.0,2024-07-08 23:35:54.296,2024-07-08 23:35:54,2024-07-08 23:35:00
2094,33568505,499,141.24,6318241,27.56,1720481761505.0,2024-07-08 23:36:01.505,2024-07-08 23:36:01,2024-07-08 23:36:00
2095,33597909,527,155.96,6323708,27.56,1720481790909.0,2024-07-08 23:36:30.909,2024-07-08 23:36:30,2024-07-08 23:36:00
2096,33625240,679,318.29,6328982,27.77,1720481818240.0,2024-07-08 23:36:58.240,2024-07-08 23:36:58,2024-07-08 23:36:00
2097,33652863,524,150.73,6334088,27.45,1720481845863.0,2024-07-08 23:37:25.863,2024-07-08 23:37:25,2024-07-08 23:37:00
2098,33661702,556,174.47,6335787,27.56,1720481854702.0,2024-07-08 23:37:34.702,2024-07-08 23:37:34,2024-07-08 23:37:00
2099,33664525,536,160.18,6336358,27.45,1720481857525.0,2024-07-08 23:37:37.525,2024-07-08 23:37:37,2024-07-08 23:37:00
2100,33765421,563,181.65,6355465,27.45,1720481958421.0,2024-07-08 23:39:18.421,2024-07-08 23:39:18,2024-07-08 23:39:00
2101,33794510,504,143.61,6360966,27.45,1720481987510.0,2024-07-08 23:39:47.510,2024-07-08 23:39:47,2024-07-08 23:39:00
2102,33807372,489,138.11,6363418,27.56,1720482000372.0,2024-07-08 23:40:00.372,2024-07-08 23:40:00,2024-07-08 23:40:00
2103,33847274,671,277.06,6370953,27.67,1720482040274.0,2024-07-08 23:40:40.274,2024-07-08 23:40:40,2024-07-08 23:40:00
2104,33877373,508,144.95,6376636,27.56,1720482070373.0,2024-07-08 23:41:10.373,2024-07-08 23:41:10,2024-07-08 23:41:00
2105,33898653,624,242.54,6380590,27.56,1720482091653.0,2024-07-08 23:41:31.653,2024-07-08 23:41:31,2024-07-08 23:41:00
2106,33900627,675,317.99,6380973,27.56,1720482093627.0,2024-07-08 23:41:33.627,2024-07-08 23:41:33,2024-07-08 23:41:00
2107,33904314,611,211.89,6381735,27.67,1720482097314.0,2024-07-08 23:41:37.314,2024-07-08 23:41:37,2024-07-08 23:41:00
2108,33908279,615,227.36,6382494,27.45,1720482101279.0,2024-07-08 23:41:41.279,2024-07-08 23:41:41,2024-07-08 23:41:00
2109,33914220,553,176.67,6383632,27.45,1720482107220.0,2024-07-08 23:41:47.220,2024-07-08 23:41:47,2024-07-08 23:41:00
2110,33924559,600,203.87,6385529,27.56,1720482117559.0,2024-07-08 23:41:57.559,2024-07-08 23:41:57,2024-07-08 23:41:00
2111,33932481,48,15.29,6387048,27.45,1720482125481.0,2024-07-08 23:42:05.481,2024-07-08 23:42:05,2024-07-08 23:42:00
2112,33972953,543,164.77,6394427,27.67,1720482165953.0,2024-07-08 23:42:45.953,2024-07-08 23:42:45,2024-07-08 23:42:00
2113,33983303,499,141.24,6396505,27.56,1720482176303.0,2024-07-08 23:42:56.303,2024-07-08 23:42:56,2024-07-08 23:42:00
2114,34012400,236,40.44,6401974,27.45,1720482205400.0,2024-07-08 23:43:25.400,2024-07-08 23:43:25,2024-07-08 23:43:00
2115,34034962,819,689.1,6406068,27.45,1720482227962.0,2024-07-08 23:43:47.962,2024-07-08 23:43:47,2024-07-08 23:43:00
2116,34041279,496,144.49,6407396,27.56,1720482234279.0,2024-07-08 23:43:54.279,2024-07-08 23:43:54,2024-07-08 23:43:00
2117,34079302,504,143.61,6414556,27.45,1720482272302.0,2024-07-08 23:44:32.302,2024-07-08 23:44:32,2024-07-08 23:44:00
2118,34093374,754,458.64,6417198,27.34,1720482286374.0,2024-07-08 23:44:46.374,2024-07-08 23:44:46,2024-07-08 23:44:00
2119,34106909,611,211.89,6419672,27.67,1720482299909.0,2024-07-08 23:44:59.909,2024-07-08 23:44:59,2024-07-08 23:44:00
2120,34107359,519,154.3,6419865,27.56,1720482300359.0,2024-07-08 23:45:00.359,2024-07-08 23:45:00,2024-07-08 23:45:00
2121,34117367,511,149.39,6421752,27.45,1720482310367.0,2024-07-08 23:45:10.367,2024-07-08 23:45:10,2024-07-08 23:45:00
2122,34138205,504,143.61,6425717,27.56,1720482331205.0,2024-07-08 23:45:31.205,2024-07-08 23:45:31,2024-07-08 23:45:00
2123,34140304,526,158.17,6426106,27.56,1720482333304.0,2024-07-08 23:45:33.304,2024-07-08 23:45:33,2024-07-08 23:45:00
2124,34180852,489,138.11,6433642,27.34,1720482373852.0,2024-07-08 23:46:13.852,2024-07-08 23:46:13,2024-07-08 23:46:00
2125,34181885,775,556.41,6433834,27.56,1720482374885.0,2024-07-08 23:46:14.885,2024-07-08 23:46:14,2024-07-08 23:46:00
2126,34230968,504,143.61,6443103,27.56,1720482423968.0,2024-07-08 23:47:03.968,2024-07-08 23:47:03,2024-07-08 23:47:00
2127,34269238,627,249.17,6450449,27.45,1720482462238.0,2024-07-08 23:47:42.238,2024-07-08 23:47:42,2024-07-08 23:47:00
2128,34275607,518,151.06,6451592,27.56,1720482468607.0,2024-07-08 23:47:48.607,2024-07-08 23:47:48,2024-07-08 23:47:00
2129,34278307,519,154.3,6452163,27.77,1720482471307.0,2024-07-08 23:47:51.307,2024-07-08 23:47:51,2024-07-08 23:47:00
2130,34297585,569,185.56,6455746,27.34,1720482490585.0,2024-07-08 23:48:10.585,2024-07-08 23:48:10,2024-07-08 23:48:00
2131,34339500,608,202.86,6463701,27.45,1720482532500.0,2024-07-08 23:48:52.500,2024-07-08 23:48:52,2024-07-08 23:48:00
2132,34349318,511,149.39,6465598,27.56,1720482542318.0,2024-07-08 23:49:02.318,2024-07-08 23:49:02,2024-07-08 23:49:00
2133,34363257,600,203.87,6468232,27.56,1720482556257.0,2024-07-08 23:49:16.257,2024-07-08 23:49:16,2024-07-08 23:49:00
2134,34375260,812,680.88,6470504,27.56,1720482568260.0,2024-07-08 23:49:28.260,2024-07-08 23:49:28,2024-07-08 23:49:00
2135,34409279,632,232.56,6476953,27.45,1720482602279.0,2024-07-08 23:50:02.279,2024-07-08 23:50:02,2024-07-08 23:50:00
2136,34413534,814,598.14,6477714,27.77,1720482606534.0,2024-07-08 23:50:06.534,2024-07-08 23:50:06,2024-07-08 23:50:00
2137,34415368,575,187.3,6478101,27.67,1720482608368.0,2024-07-08 23:50:08.368,2024-07-08 23:50:08,2024-07-08 23:50:00
2138,34428484,583,201.26,6480562,27.45,1720482621484.0,2024-07-08 23:50:21.484,2024-07-08 23:50:21,2024-07-08 23:50:00
2139,34432975,575,187.3,6481327,27.77,1720482625975.0,2024-07-08 23:50:25.975,2024-07-08 23:50:25,2024-07-08 23:50:00
2140,34433788,248,42.69,6481520,27.77,1720482626788.0,2024-07-08 23:50:26.788,2024-07-08 23:50:26,2024-07-08 23:50:00
2141,34450909,691,332.16,6484677,27.56,1720482643909.0,2024-07-08 23:50:43.909,2024-07-08 23:50:43,2024-07-08 23:50:00
2142,34514878,496,144.49,6496794,27.56,1720482707878.0,2024-07-08 23:51:47.878,2024-07-08 23:51:47,2024-07-08 23:51:00
2143,34564427,755,529.8,6506199,27.45,1720482757427.0,2024-07-08 23:52:37.427,2024-07-08 23:52:37,2024-07-08 23:52:00
2144,34583978,572,183.73,6509797,27.67,1720482776978.0,2024-07-08 23:52:56.978,2024-07-08 23:52:56,2024-07-08 23:52:00
2145,34593444,760,464.8,6511691,27.77,1720482786444.0,2024-07-08 23:53:06.444,2024-07-08 23:53:06,2024-07-08 23:53:00
2146,34603723,547,162.22,6513591,27.34,1720482796723.0,2024-07-08 23:53:16.723,2024-07-08 23:53:16,2024-07-08 23:53:00
2147,34615726,547,162.22,6515863,27.67,1720482808726.0,2024-07-08 23:53:28.726,2024-07-08 23:53:28,2024-07-08 23:53:00
2148,34628419,569,185.56,6518332,27.77,1720482821419.0,2024-07-08 23:53:41.419,2024-07-08 23:53:41,2024-07-08 23:53:00
2149,34631297,575,187.3,6518901,27.34,1720482824297.0,2024-07-08 23:53:44.297,2024-07-08 23:53:44,2024-07-08 23:53:00
2150,34639987,700,294.28,6520422,27.45,1720482832987.0,2024-07-08 23:53:52.987,2024-07-08 23:53:52,2024-07-08 23:53:00
2151,34715681,591,188.65,6534817,27.67,1720482908681.0,2024-07-08 23:55:08.681,2024-07-08 23:55:08,2024-07-08 23:55:00
2152,34717967,560,175.34,6535200,27.77,1720482910967.0,2024-07-08 23:55:10.967,2024-07-08 23:55:10,2024-07-08 23:55:00
2153,34732231,624,242.54,6538040,27.77,1720482925231.0,2024-07-08 23:55:25.231,2024-07-08 23:55:25,2024-07-08 23:55:00
2154,34745798,511,149.39,6540505,27.67,1720482938798.0,2024-07-08 23:55:38.798,2024-07-08 23:55:38,2024-07-08 23:55:00
2155,34748912,560,175.34,6541074,27.67,1720482941912.0,2024-07-08 23:55:41.912,2024-07-08 23:55:41,2024-07-08 23:55:00
2156,34788351,549,171.58,6548654,27.67,1720482981351.0,2024-07-08 23:56:21.351,2024-07-08 23:56:21,2024-07-08 23:56:00
2157,34807850,531,160.62,6552256,27.56,1720483000850.0,2024-07-08 23:56:40.850,2024-07-08 23:56:40,2024-07-08 23:56:00
2158,34840897,611,211.89,6558497,27.67,1720483033897.0,2024-07-08 23:57:13.897,2024-07-08 23:57:13,2024-07-08 23:57:00
2159,34899809,521,150.31,6569670,27.34,1720483092809.0,2024-07-08 23:58:12.809,2024-07-08 23:58:12,2024-07-08 23:58:00
2160,34916204,504,143.61,6572880,27.56,1720483109204.0,2024-07-08 23:58:29.204,2024-07-08 23:58:29,2024-07-08 23:58:00
2161,34919960,527,155.96,6573448,27.56,1720483112960.0,2024-07-08 23:58:32.960,2024-07-08 23:58:32,2024-07-08 23:58:00
2162,34922734,487,132.65,6574017,27.56,1720483115734.0,2024-07-08 23:58:35.734,2024-07-08 23:58:35,2024-07-08 23:58:00
2163,34926787,624,242.54,6574776,27.56,1720483119787.0,2024-07-08 23:58:39.787,2024-07-08 23:58:39,2024-07-08 23:58:00
2164,34936999,551,164.56,6576674,27.56,1720483129999.0,2024-07-08 23:58:49.999,2024-07-08 23:58:49,2024-07-08 23:58:00
2165,34948265,563,181.65,6578949,27.77,1720483141265.0,2024-07-08 23:59:01.265,2024-07-08 23:59:01,2024-07-08 23:59:00
2166,34972551,497,142.37,6583501,27.67,1720483165551.0,2024-07-08 23:59:25.551,2024-07-08 23:59:25,2024-07-08 23:59:00
2167,34978490,705,364.03,6584635,27.34,1720483171490.0,2024-07-08 23:59:31.490,2024-07-08 23:59:31,2024-07-08 23:59:00
2168,35011728,652,262.1,6590887,27.56,1720483204728.0,2024-07-09 00:00:04.728,2024-07-09 00:00:04,2024-07-09 00:00:00
2169,35104588,519,154.3,6608489,27.34,1720483297588.0,2024-07-09 00:01:37.588,2024-07-09 00:01:37,2024-07-09 00:01:00
2170,35108681,768,471.89,6609247,27.56,1720483301681.0,2024-07-09 00:01:41.681,2024-07-09 00:01:41,2024-07-09 00:01:00
2171,35110593,679,318.29,6609631,27.56,1720483303593.0,2024-07-09 00:01:43.593,2024-07-09 00:01:43,2024-07-09 00:01:00
2172,35133592,633,241.23,6613981,27.56,1720483326592.0,2024-07-09 00:02:06.592,2024-07-09 00:02:06,2024-07-09 00:02:00
2173,35197544,489,138.11,6626093,27.34,1720483390544.0,2024-07-09 00:03:10.544,2024-07-09 00:03:10,2024-07-09 00:03:00
2174,35205562,543,164.77,6627599,27.45,1720483398562.0,2024-07-09 00:03:18.562,2024-07-09 00:03:18,2024-07-09 00:03:00
2175,35229441,575,187.3,6632141,27.45,1720483422441.0,2024-07-09 00:03:42.441,2024-07-09 00:03:42,2024-07-09 00:03:00
2176,35264680,896,901.36,6638772,27.56,1720483457680.0,2024-07-09 00:04:17.680,2024-07-09 00:04:17,2024-07-09 00:04:00
2177,35285490,739,495.61,6642753,27.34,1720483478490.0,2024-07-09 00:04:38.490,2024-07-09 00:04:38,2024-07-09 00:04:00
2178,35301352,499,141.24,6645791,27.56,1720483494352.0,2024-07-09 00:04:54.352,2024-07-09 00:04:54,2024-07-09 00:04:00
2179,35312755,455,117.03,6647866,27.67,1720483505755.0,2024-07-09 00:05:05.755,2024-07-09 00:05:05,2024-07-09 00:05:00
2180,35336685,504,143.61,6652355,27.56,1720483529685.0,2024-07-09 00:05:29.685,2024-07-09 00:05:29,2024-07-09 00:05:00
2181,35348927,709,376.18,6654613,27.56,1720483541927.0,2024-07-09 00:05:41.927,2024-07-09 00:05:41,2024-07-09 00:05:00
2182,35368891,551,164.56,6658411,27.56,1720483561891.0,2024-07-09 00:06:01.891,2024-07-09 00:06:01,2024-07-09 00:06:00
2183,35375815,492,134.92,6659738,27.77,1720483568815.0,2024-07-09 00:06:08.815,2024-07-09 00:06:08,2024-07-09 00:06:00
2184,35405805,51,15.86,6665389,27.56,1720483598805.0,2024-07-09 00:06:38.805,2024-07-09 00:06:38,2024-07-09 00:06:00
2185,35416274,519,154.3,6667427,27.34,1720483609274.0,2024-07-09 00:06:49.274,2024-07-09 00:06:49,2024-07-09 00:06:00
2186,35429624,575,187.3,6669885,27.56,1720483622624.0,2024-07-09 00:07:02.624,2024-07-09 00:07:02,2024-07-09 00:07:00
2187,35430437,518,151.06,6670078,27.45,1720483623437.0,2024-07-09 00:07:03.437,2024-07-09 00:07:03,2024-07-09 00:07:00
2188,35438489,627,249.17,6671594,27.56,1720483631489.0,2024-07-09 00:07:11.489,2024-07-09 00:07:11,2024-07-09 00:07:00
2189,35481826,517,151.05,6679730,27.45,1720483674826.0,2024-07-09 00:07:54.826,2024-07-09 00:07:54,2024-07-09 00:07:00
2190,35496502,551,164.56,6682564,27.45,1720483689502.0,2024-07-09 00:08:09.502,2024-07-09 00:08:09,2024-07-09 00:08:00
2191,35510932,489,138.11,6685212,27.67,1720483703932.0,2024-07-09 00:08:23.932,2024-07-09 00:08:23,2024-07-09 00:08:00
2192,35541382,487,132.65,6691060,27.56,1720483734382.0,2024-07-09 00:08:54.382,2024-07-09 00:08:54,2024-07-09 00:08:00
2193,35560590,513,148.53,6694643,27.67,1720483753590.0,2024-07-09 00:09:13.590,2024-07-09 00:09:13,2024-07-09 00:09:00
2194,35575337,707,320.63,6697471,27.45,1720483768337.0,2024-07-09 00:09:28.337,2024-07-09 00:09:28,2024-07-09 00:09:00
2195,35575523,521,150.31,6697476,27.77,1720483768523.0,2024-07-09 00:09:28.523,2024-07-09 00:09:28,2024-07-09 00:09:00
2196,35576743,609,211.41,6697669,27.45,1720483769743.0,2024-07-09 00:09:29.743,2024-07-09 00:09:29,2024-07-09 00:09:00
2197,35587485,188,32.01,6699762,27.56,1720483780485.0,2024-07-09 00:09:40.485,2024-07-09 00:09:40,2024-07-09 00:09:00
2198,35589707,745,421.25,6700137,27.34,1720483782707.0,2024-07-09 00:09:42.707,2024-07-09 00:09:42,2024-07-09 00:09:00
2199,35614221,504,143.61,6704868,27.67,1720483807221.0,2024-07-09 00:10:07.221,2024-07-09 00:10:07,2024-07-09 00:10:00
2200,35668736,799,620.61,6715021,27.45,1720483861736.0,2024-07-09 00:11:01.736,2024-07-09 00:11:01,2024-07-09 00:11:00
2201,35701385,583,201.26,6721277,27.45,1720483894385.0,2024-07-09 00:11:34.385,2024-07-09 00:11:34,2024-07-09 00:11:00
2202,35705527,722,362.89,6722037,27.45,1720483898527.0,2024-07-09 00:11:38.527,2024-07-09 00:11:38,2024-07-09 00:11:00
2203,35716754,563,181.65,6724116,27.56,1720483909754.0,2024-07-09 00:11:49.754,2024-07-09 00:11:49,2024-07-09 00:11:00
2204,35717220,543,164.77,6724309,27.67,1720483910220.0,2024-07-09 00:11:50.220,2024-07-09 00:11:50,2024-07-09 00:11:00
2205,35720830,569,185.56,6724882,27.56,1720483913830.0,2024-07-09 00:11:53.830,2024-07-09 00:11:53,2024-07-09 00:11:00
2206,35726301,716,337.96,6726020,27.56,1720483919301.0,2024-07-09 00:11:59.301,2024-07-09 00:11:59,2024-07-09 00:11:00
2207,35727283,560,175.34,6726215,27.34,1720483920283.0,2024-07-09 00:12:00.283,2024-07-09 00:12:00,2024-07-09 00:12:00
2208,35728218,547,162.22,6726409,27.67,1720483921218.0,2024-07-09 00:12:01.218,2024-07-09 00:12:01,2024-07-09 00:12:00
2209,35742828,512,144.44,6729056,27.56,1720483935828.0,2024-07-09 00:12:15.828,2024-07-09 00:12:15,2024-07-09 00:12:00
2210,35768708,515,147.53,6733957,27.67,1720483961708.0,2024-07-09 00:12:41.708,2024-07-09 00:12:41,2024-07-09 00:12:00
2211,35774628,504,143.61,6735090,27.67,1720483967628.0,2024-07-09 00:12:47.628,2024-07-09 00:12:47,2024-07-09 00:12:00
2212,35777479,593,187.91,6735657,27.45,1720483970479.0,2024-07-09 00:12:50.479,2024-07-09 00:12:50,2024-07-09 00:12:00
2213,35793880,499,141.24,6738693,27.56,1720483986880.0,2024-07-09 00:13:06.880,2024-07-09 00:13:06,2024-07-09 00:13:00
2214,35814300,499,141.24,6742650,27.77,1720484007300.0,2024-07-09 00:13:27.300,2024-07-09 00:13:27,2024-07-09 00:13:00
2215,35873502,504,143.61,6753757,27.45,1720484066502.0,2024-07-09 00:14:26.502,2024-07-09 00:14:26,2024-07-09 00:14:00
2216,35879644,498,140.86,6754897,27.67,1720484072644.0,2024-07-09 00:14:32.644,2024-07-09 00:14:32,2024-07-09 00:14:00
2217,35897631,761,540.23,6758295,27.67,1720484090631.0,2024-07-09 00:14:50.631,2024-07-09 00:14:50,2024-07-09 00:14:00
2218,35934492,547,162.22,6765294,27.56,1720484127492.0,2024-07-09 00:15:27.492,2024-07-09 00:15:27,2024-07-09 00:15:00
2219,35936351,504,143.61,6765676,27.45,1720484129351.0,2024-07-09 00:15:29.351,2024-07-09 00:15:29,2024-07-09 00:15:00
2220,35939649,504,143.61,6766244,27.45,1720484132649.0,2024-07-09 00:15:32.649,2024-07-09 00:15:32,2024-07-09 00:15:00
2221,35959394,556,174.47,6770015,27.45,1720484152394.0,2024-07-09 00:15:52.394,2024-07-09 00:15:52,2024-07-09 00:15:00
2222,35971648,828,633.98,6772292,27.67,1720484164648.0,2024-07-09 00:16:04.648,2024-07-09 00:16:04,2024-07-09 00:16:00
2223,35974439,524,150.73,6772863,27.67,1720484167439.0,2024-07-09 00:16:07.439,2024-07-09 00:16:07,2024-07-09 00:16:00
2224,36046263,611,211.89,6786490,27.56,1720484239263.0,2024-07-09 00:17:19.263,2024-07-09 00:17:19,2024-07-09 00:17:00
2225,36055265,517,151.05,6788195,27.56,1720484248265.0,2024-07-09 00:17:28.265,2024-07-09 00:17:28,2024-07-09 00:17:00
2226,36075493,527,155.96,6791990,27.45,1720484268493.0,2024-07-09 00:17:48.493,2024-07-09 00:17:48,2024-07-09 00:17:00
2227,36082543,807,770.01,6793319,27.67,1720484275543.0,2024-07-09 00:17:55.543,2024-07-09 00:17:55,2024-07-09 00:17:00
2228,36089516,92,21.32,6794646,27.56,1720484282516.0,2024-07-09 00:18:02.516,2024-07-09 00:18:02,2024-07-09 00:18:00
2229,36107290,540,166.11,6797987,27.45,1720484300290.0,2024-07-09 00:18:20.290,2024-07-09 00:18:20,2024-07-09 00:18:00
2230,36143273,496,144.49,6804806,27.77,1720484336273.0,2024-07-09 00:18:56.273,2024-07-09 00:18:56,2024-07-09 00:18:00
2231,36146418,515,147.53,6805383,27.56,1720484339418.0,2024-07-09 00:18:59.418,2024-07-09 00:18:59,2024-07-09 00:18:00
2232,36147610,574,181.47,6805576,27.34,1720484340610.0,2024-07-09 00:19:00.610,2024-07-09 00:19:00,2024-07-09 00:19:00
2233,36170192,204,34.73,6809929,27.67,1720484363192.0,2024-07-09 00:19:23.192,2024-07-09 00:19:23,2024-07-09 00:19:00
2234,36186675,614,229.43,6812901,27.45,1720484379675.0,2024-07-09 00:19:39.675,2024-07-09 00:19:39,2024-07-09 00:19:00
2235,36219447,600,203.87,6819139,27.77,1720484412447.0,2024-07-09 00:20:12.447,2024-07-09 00:20:12,2024-07-09 00:20:00
2236,36220258,508,144.95,6819332,27.67,1720484413258.0,2024-07-09 00:20:13.258,2024-07-09 00:20:13,2024-07-09 00:20:00
2237,36222530,675,317.99,6819717,27.56,1720484415530.0,2024-07-09 00:20:15.530,2024-07-09 00:20:15,2024-07-09 00:20:00
2238,36229346,560,175.34,6821047,27.45,1720484422346.0,2024-07-09 00:20:22.346,2024-07-09 00:20:22,2024-07-09 00:20:00
2239,36232867,527,155.96,6821618,27.45,1720484425867.0,2024-07-09 00:20:25.867,2024-07-09 00:20:25,2024-07-09 00:20:00
2240,36240462,519,154.3,6823132,27.56,1720484433462.0,2024-07-09 00:20:33.462,2024-07-09 00:20:33,2024-07-09 00:20:00
2241,36246292,671,277.06,6824276,27.67,1720484439292.0,2024-07-09 00:20:39.292,2024-07-09 00:20:39,2024-07-09 00:20:00
